sep=;
"pers_id";"id_ch_parliament";"wikidata_id";"last_name";"first_name"
"CH_Rosset_Paul_1905";3058;"";"Rosset";"Paul-Rene"
"CH_Rossini_Stephane_1963";504;"";"Rossini";"Stephane"
"CH_Roth_August_1894";3063;"";"Roth";"August"
"CH_Roth_Hans_1879";3065;"";"Roth";"Hans"
"CH_Roth_Hans_1913";690;"";"Roth";"Hans"
"CH_Roth_Maria_1955";350;"";"Roth-Bernasconi";"Maria"
"CH_Rothen_Eduard_1925";691;"";"Rothen";"Eduard"
"CH_Roulet_Louis_1877";3072;"";"Roulet";"Louis-Samuel"
"CH_Roux_Paul_1960";4027;"";"Roux";"Paul-Andre"
"CH_Roy_Gabriel_1940";692;"";"Roy";"Gabriel"
"CH_Rubattel_Lucien_1892";3076;"";"Rubattel";"Lucien"
"CH_Rubi_Christian_1897";3078;"";"Rubi";"Christian"
"CH_Rubi_Fred_1926";3079;"";"Rubi";"Fred"
"CH_Ruch_Rudolf_1939";603;"";"Ruch";"Rudolf"
"CH_Ruckstuhl_Hans_1947";180;"";"Ruckstuhl";"Hans"
"CH_Rueegg_Hans_1902";3084;"";"Rueegg";"Hans"
"CH_Rueegg_Hans_1918";693;"";"Rueegg";"Hans"
"CH_Ruettimann_Albert_1925";764;"";"Ruettimann";"Albert"
"CH_Ruey_Claude_1949";505;"";"Ruey";"Claude"
"CH_Ruf_Markus_1959";182;"";"Ruf";"Markus"
"CH_Rufener_Paul_1892";3086;"";"Rufener";"Paul"
"CH_Ruffy_Victor_1937";183;"";"Ruffy";"Victor"
"CH_Ruiz_Rebecca_1982";4143;"";"Ruiz";"Rebecca-Ana"
"CH_Ruoss_Erhard_1901";3091;"";"Ruoss";"Erhard"
"CH_Ruppen_Franz_1971";4170;"";"Ruppen";"Franz"
"CH_Rusca_Francesco_1875";3092;"";"Rusca";"Francesco"
"CH_Rusca_Giovan_1881";3093;"";"Rusca";"Giovan"
"CH_Rusconi_Pierre_1949";4048;"";"Rusconi";"Pierre"
"CH_Rutishauser_Georg_1901";3100;"";"Rutishauser";"Georg"
"CH_Rutishauser_Paul_1933";184;"";"Rutishauser";"Paul"
"CH_Rutschmann_Hans_1947";1233;"";"Rutschmann";"Hans"
"CH_Rutz_Gregor_1972";4125;"";"Rutz";"Gregor"
"CH_Rychen_Albrecht_1948";185;"";"Rychen";"Albrecht"
"CH_Ryser_Albert_1903";3105;"";"Ryser";"Albert"
"CH_Ryter_Alfred_1882";3107;"";"Ryter";"Alfred"
"CH_Rytz_Regula_1962";4095;"";"Rytz";"Regula"
"CH_Sadis_Laura_1961";1140;"";"Sadis";"Laura"
"CH_Sager_Peter_1925";765;"";"Sager";"Peter"
"CH_Sahlfeld_Hanna_1943";1231;"";"Sahlfeld-Singer";"Hanna"
"CH_Salvi_Pierre_1957";824;"";"Salvi";"Pierre"
"CH_Salvioni_Sergio_1927";186;"";"Salvioni";"Sergio"
"CH_Salzmann_Friedrich_1915";3110;"";"Salzmann";"Friedrich"
"CH_Salzmann_Werner_1962";4172;"";"Salzmann";"Werner"
"CH_Sandoz_Andre_1911";1232;"";"Sandoz";"Andre"
"CH_Sandoz_Marcel_1943";351;"";"Sandoz";"Marcel"
"CH_Sandoz_Suzette_1942";187;"";"Sandoz";"Suzette"
"CH_Sappeur_Hans_1897";3112;"";"Sappeur";"Hans"
"CH_Sauser_Willy_1908";1234;"";"Sauser";"Willy"
"CH_Sauter_Regine_1966";4202;"";"Sauter";"Regine"
"CH_Savary_Geraldine_1968";1148;"";"Savary";"Geraldine"
"CH_Savary_Jean_1930";766;"";"Savary";"Jean"
"CH_Savary_Pierre_1940";188;"";"Savary";"Pierre"
"CH_Schaer_Meinrad_1921";1237;"";"Schaer";"Meinrad"
"CH_Schaerli_Hans_1925";605;"";"Schaerli";"Hans"
"CH_Schaffer_Emil_1924";1235;"";"Schaffer";"Emil"
"CH_Schalcher_Heinrich_1917";694;"";"Schalcher";"Heinrich"
"CH_Schaller_Alfred_1908";3118;"";"Schaller";"Alfred"
"CH_Schaller_Anton_1944";436;"";"Schaller";"Anton"
"CH_Schatz_Rudolf_1925";3124;"";"Schatz";"Rudolf"
"CH_Scheidegger_Urs_1943";190;"";"Scheidegger";"Urs"
"CH_Schelbert_Louis_1952";1318;"";"Schelbert";"Louis"
"CH_Schenk_Simon_1946";268;"";"Schenk";"Simon"
"CH_Schenker_Silvia_1954";1129;"";"Schenker";"Silvia"
"CH_Scherer_Anton_1925";695;"";"Scherer";"Anton"
"CH_Scherer_Marcel_1952";506;"";"Scherer";"Marcel"
"CH_Scherrer_Carl_1909";3138;"";"Scherrer";"Carl-Eugen"
"CH_Scherrer_Joseph_1891";3142;"";"Scherrer-Brisig";"Joseph-Anton"
"CH_Scherrer_Juerg_1947";191;"";"Scherrer";"Juerg"
"CH_Scherrer_Werner_1930";192;"";"Scherrer";"Werner"
"CH_Scheurer_Remy_1934";193;"";"Scheurer";"Remy"
"CH_Schib_Paul_1901";3148;"";"Schib";"Paul"
"CH_Schibli_Ernst_1952";820;"";"Schibli";"Ernst"
"CH_Schilliger_Peter_1959";4124;"";"Schilliger";"Peter"
"CH_Schirmer_August_1908";3155;"";"Schirmer";"August"
"CH_Schlaefli_Urs_1963";4122;"";"Schlaefli";"Urs"
"CH_Schlaepfer_Albert_1908";3158;"";"Schlaepfer";"Albert"
"CH_Schlaepfer_Hans_1893";3157;"";"Schlaepfer";"Hans-Ulrich"
"CH_Schlaepfer_Therese_1959";;"";"Schlaepfer";"Therese"
"CH_Schlaeppy_Remy_1917";3159;"";"Schlaeppy";"Remy"
"CH_Schlegel_Florian_1935";3160;"";"Schlegel";"Florian"
"CH_Schlueer_Ulrich_1944";352;"";"Schlueer";"Ulrich"
"CH_Schlumpf_Leon_1925";1238;"";"Schlumpf";"Leon"
"CH_Schmid_Arthur_1889";3164;"";"Schmid";"Arthur"
"CH_Schmid_Arthur_1928";1239;"";"Schmid";"Arthur"
"CH_Schmid_Barbara_1965";3904;"";"Schmid-Federer";"Barbara"
"CH_Schmid_Ernst_1899";3165;"";"Schmid";"Ernst"
"CH_Schmid_Ernst_1908";3166;"";"Schmid-Maerki";"Ernst"
"CH_Schmid_Hans_1935";646;"";"Schmid";"Hans"
"CH_Schmid_Jacques_1882";3169;"";"Schmid";"Jacques"
"CH_Schmid_Odilo_1945";353;"";"Schmid";"Odilo"
"CH_Schmid_Peter_1940";196;"";"Schmid";"Peter"
"CH_Schmid_Philipp_1889";3184;"";"Schmid-Ruedin";"Philipp"
"CH_Schmid_Rudolf_1888";3182;"";"Schmid-Kaeser";"Rudolf"
"CH_Schmid_Samuel_1947";267;"";"Schmid";"Samuel"
"CH_Schmid_Werner_1898";3177;"";"Schmid";"Werner"
"CH_Schmidhalter_Paul_1931";197;"";"Schmidhalter";"Paul"
"CH_Schmidheiny_Max_1908";3181;"";"Schmidheiny";"Max"
"CH_Schmidlin_Fritz_1898";3183;"";"Schmidlin";"Fritz"
"CH_Schmidt_Roberto_1962";3905;"";"Schmidt";"Roberto"
"CH_Schmidt_Walter_1912";3185;"";"Schmidt";"Walter"
"CH_Schmied_Walter_1953";198;"";"Schmied";"Walter"
"CH_Schmitt_Henri_1926";3186;"";"Schmitt";"Henri"
"CH_Schmutz_Rudolf_1876";3188;"";"Schmutz";"Rudolf"
"CH_Schneeberger_Daniela_1967";4060;"";"Schneeberger";"Daniela"
"CH_Schneider_Arnold_1920";3190;"";"Schneider";"Arnold"
"CH_Schneider_Elisabeth_1964";4040;"";"Schneider-Schneiter";"Elisabeth"
"CH_Schneider_Erwin_1910";3191;"";"Schneider";"Erwin"
"CH_Schneider_Friedrich_1886";3193;"";"Schneider";"Friedrich"
"CH_Schneider_Johann_1952";508;"";"Schneider-Ammann";"Johann-Niklaus"
"CH_Schneider_Ursula_1961";4123;"";"Schneider-Schuettel";"Ursula"
"CH_Schnider_Theodor_1930";199;"";"Schnider";"Theodor"
"CH_Schnyder_Heinrich_1897";606;"";"Schnyder";"Heinrich"
"CH_Schnyder_Heinrich_1927";1240;"";"Schnyder";"Heinrich"
"CH_Schnyder_Karl_1931";1241;"";"Schnyder";"Karl"
"CH_Schnyder_Oskar_1896";3202;"";"Schnyder";"Oskar"
"CH_Schregenberger_Hans_1912";3210;"";"Schregenberger";"Hans"
"CH_Schuele_Kurt_1944";201;"";"Schuele";"Kurt"
"CH_Schuemperli_Rudolf_1907";3221;"";"Schuemperli";"Rudolf"
"CH_Schuerch_Gerhart_1910";3224;"";"Schuerch";"Gerhard"
"CH_Schuermann_Leo_1917";3225;"";"Schuermann";"Leo"
"CH_Schuetz_Otto_1907";3226;"";"Schuetz";"Otto"
"CH_Schuler_Adelrich_1922";3214;"";"Schuler";"Adelrich-Jakob"
"CH_Schuler_Hans_1899";3216;"";"Schuler";"Hans"
"CH_Schuler_Josef_1889";3217;"";"Schuler";"Josef"
"CH_Schutz_Jakob_1918";1242;"";"Schutz";"Jakob"
"CH_Schwaab_Jean_1948";509;"";"Schwaab";"Jean-Jacques"
"CH_Schwaab_Jean_1979";4115;"";"Schwaab";"Jean-Christophe"
"CH_Schwab_Heinz_1941";202;"";"Schwab";"Heinz"
"CH_Schwander_Pirmin_1961";1159;"";"Schwander";"Pirmin"
"CH_Schwarz_Urs_1926";607;"";"Schwarz";"Urs"
"CH_Schwarzenbach_James_1911";3233;"";"Schwarzenbach";"James"
"CH_Schweingruber_Alain_1952";257;"";"Schweingruber";"Alain"
"CH_Schweizer_Urs_1952";1344;"";"Schweizer";"Urs"
"CH_Schwendener_Johann_1888";3235;"";"Schwendener";"Johann-Jakob"
"CH_Schwendener_Michael_1892";3236;"";"Schwendener-Hess";"Michael"
"CH_Schwendinger_Erwin_1911";3237;"";"Schwendinger";"Erwin"
"CH_Schwizer_Alfons_1897";3240;"";"Schwizer";"Alfons"
"CH_Seematter_Arnold_1890";3242;"";"Seematter";"Arnold"
"CH_Segessenmann_Friedrich_1897";3243;"";"Segessenmann";"Friedrich"
"CH_Segmueller_Eva_1932";203;"";"Segmueller";"Eva"
"CH_Segmueller_Pius_1952";3906;"";"Segmueller";"Pius"
"CH_Segond_Guy_1945";767;"";"Segond";"Guy-Olivier"
"CH_Seiler_Hanspeter_1933";205;"";"Seiler";"Hanspeter"
"CH_Seiler_Priska_1968";4199;"";"Seiler-Graf";"Priska"
"CH_Seiler_Rolf_1932";206;"";"Seiler";"Rolf"
"CH_Seiler_Walter_1896";3250;"";"Seiler";"Walter"
"CH_Semadeni_Silva_1952";354;"";"Semadeni";"Silva"
"CH_Sieber_Ernst_1927";207;"";"Sieber";"Ernst"
"CH_Siegenthaler_Heinz_1955";4146;"";"Siegenthaler";"Heinz"
"CH_Siegmann_Walter_1910";3257;"";"Siegmann";"Walter-Paul"
"CH_Siegrist_Rudolf_1886";3259;"";"Siegrist";"Rudolf"
"CH_Siegrist_Ulrich_1945";510;"";"Siegrist";"Ulrich"
"CH_Sigerist_Heinrich_1881";3260;"";"Sigerist";"Heinrich"
"CH_Sigrist_Albert_1923";1243;"";"Sigrist";"Albert"
"CH_Simon_Jean_1948";355;"";"Simon";"Jean-Charles"
"CH_Simoneschi_Chiara_1946";511;"";"Simoneschi-Cortesi";"Chiara"
"CH_Singeisen_Verena_1945";271;"";"Singeisen";"Verena"
"CH_Soldini_Mario_1913";608;"";"Soldini";"Mario"
"CH_Sollberger_Charles_1896";3274;"";"Sollberger";"Charles"
"CH_Sollberger_Sandra_1973";4173;"";"Sollberger";"Sandra"
"CH_Sommaruga_Carlo_1959";1120;"";"Sommaruga";"Carlo"
"CH_Sommaruga_Simonetta_1960";512;"";"Sommaruga";"Simonetta"
"CH_Spaelti_Peter_1930";768;"";"Spaelti";"Peter"
"CH_Speck_Christian_1937";356;"";"Speck";"Christian"
"CH_Speiser_Ernst_1889";3283;"";"Speiser";"Ernst"
"CH_Speziali_Carlo_1921";3285;"";"Speziali";"Carlo"
"CH_Spielmann_Jean_1944";210;"";"Spielmann";"Jean"
"CH_Spiess_Gertrud_1914";696;"";"Spiess";"Gertrud"
"CH_Spindler_Albert_1906";3287;"";"Spindler";"Albert"
"CH_Spoerry_Vreni_1938";211;"";"Spoerry";"Vreni"
"CH_Sprecher_Georg_1913";3290;"";"Sprecher";"Georg"
"CH_Spreng_Liselotte_1912";697;"";"Spreng";"Liselotte"
"CH_Spuehler_Willy_1902";3291;"";"Spuehler";"Willy"
"CH_Spuhler_Peter_1959";513;"";"Spuhler";"Peter"
"CH_Stadelmann_Hans_1918";1244;"";"Stadelmann";"Hans"
"CH_Stadler_Anton_1920";1245;"";"Stadler";"Anton"
"CH_Stadlin_Manfred_1906";3296;"";"Stadlin";"Manfred"
"CH_Staehelin_Heinrich_1903";3298;"";"Staehelin";"Heinrich"
"CH_Staehli_Alfred_1902";3300;"";"Staehli";"Alfred"
"CH_Staehli_Fritz_1895";3301;"";"Staehli";"Fritz"
"CH_Staehli_Hans_1889";3302;"";"Staehli";"Hans"
"CH_Staehli_Roland_1917";1247;"";"Staehli";"Roland"
"CH_Stahl_Juerg_1968";514;"";"Stahl";"Juerg"
"CH_Stalder_Fritz_1928";212;"";"Stalder";"Fritz"
"CH_Stamm_Judith_1934";213;"";"Stamm";"Judith"
"CH_Stamm_Luzi_1952";214;"";"Stamm";"Luzi"
"CH_Stamm_Walter_1927";609;"";"Stamm";"Walter"
"CH_Stappung_Sepp_1926";769;"";"Stappung";"Sepp"
"CH_Stebler_Pius_1911";3312;"";"Stebler";"Pius"
"CH_Steffen_Hans_1931";215;"";"Steffen";"Hans"
"CH_Steiert_Jean_1961";3865;"";"Steiert";"Jean-Francois"
"CH_Steiger_Hans_1944";216;"";"Steiger";"Hans"
"CH_Steinegger_Franz_1943";217;"";"Steinegger";"Franz"
"CH_Steinemann_Barbara_1976";4174;"";"Steinemann";"Barbara"
"CH_Steinemann_Walter_1938";218;"";"Steinemann";"Walter"
"CH_Steiner_Arthur_1896";3323;"";"Steiner";"Arthur"
"CH_Steiner_Karl_1897";3329;"";"Steiner";"Karl"
"CH_Steiner_Rudolf_1945";254;"";"Steiner";"Rudolf"
"CH_Steinmann_Paul_1893";3335;"";"Steinmann";"Paul"
"CH_Stich_Otto_1927";698;"";"Stich";"Otto"
"CH_Stiefel_Ernst_1887";3338;"";"Stiefel";"Ernst"
"CH_Stiffler_Hans_1904";3339;"";"Stiffler";"Hans"
"CH_Stirnemann_Erwin_1885";3340;"";"Stirnemann";"Erwin"
"CH_Stocker_Monika_1948";770;"";"Stocker-Meier";"Monika"
"CH_Stocker_Werner_1904";3343;"";"Stocker";"Werner"
"CH_Stoeckli_Hans_1952";1267;"";"Stoeckli";"Hans"
"CH_Stoeckli_Xaver_1888";3345;"";"Stoeckli";"Xaver"
"CH_Stoffel_Leo_1910";3350;"";"Stoffel";"Leo"
"CH_Stolz_Daniel_1968";4126;"";"Stolz";"Daniel"
"CH_Strahm_Hans_1907";3355;"";"Strahm";"Hans"
"CH_Strahm_Rudolf_1943";219;"";"Strahm";"Rudolf"
"CH_Straumann_Walter_1943";357;"";"Straumann";"Walter"
"CH_Strebel_Charles_1903";3361;"";"Strebel";"Charles"
"CH_Streiff_Marianne_1957";4036;"";"Streiff-Feller";"Marianne"
"CH_Stucky_Georg_1930";220;"";"Stucky";"Georg"
"CH_Studer_Ernst_1896";3370;"";"Studer";"Ernst"
"CH_Studer_Heiner_1949";515;"";"Studer";"Heiner"
"CH_Studer_Otto_1898";3374;"";"Studer";"Otto"
"CH_Stuenzi_Walter_1896";3376;"";"Stuenzi";"Walter"
"CH_Stump_Doris_1950";358;"";"Stump";"Doris"
"CH_Stutz_Josef_1877";3380;"";"Stutz";"Josef"
"CH_Suter_Marc_1953";221;"";"Suter";"Marc-Frederic"
"CH_Suter_Rudolf_1914";1248;"";"Suter";"Rudolf"
"CH_Tanner_Fritz_1923";3400;"";"Tanner";"Fritz"
"CH_Tanner_Paul_1913";3404;"";"Tanner";"Paul"
"CH_Tatti_Pierino_1893";3406;"";"Tatti";"Pierino-Quirino"
"CH_Tenchio_Ettore_1915";1249;"";"Tenchio";"Ettore"
"CH_Teuscher_Franziska_1958";359;"";"Teuscher";"Franziska"
"CH_Teuscher_Pierre_1921";699;"";"Teuscher";"Pierre"
"CH_Thalmann_Hanny_1912";3409;"";"Thalmann";"Hanny"
"CH_Thanei_Anita_1954";360;"";"Thanei";"Anita"
"CH_Theiler_Georges_1949";361;"";"Theiler";"Georges"
"CH_Theubet_Gabriel_1936";222;"";"Theubet";"Gabriel"
"CH_Thevoz_Georges_1914";611;"";"Thevoz";"Georges"
"CH_Thorens_Adele_1971";3907;"";"Thorens-Goumaz";"Adele"
"CH_Thuer_Hanspeter_1949";223;"";"Thuer";"Hanspeter"
"CH_Tillmanns_Pierre_1939";527;"";"Tillmanns";"Pierre"
"CH_Tissieres_Rodolphe_1911";3421;"";"Tissieres";"Rodolphe"
"CH_Tochon_Robert_1926";700;"";"Tochon";"Robert"
"CH_Toengi_Michael_1967";4221;"";"Toengi";"Michael"
"CH_Toggenburg_Rudolf_1899";3427;"";"Toggenburg";"Rudolf"
"CH_Torche_Paul_1912";3429;"";"Torche";"Paul"
"CH_Tornare_Manuel_1951";4113;"";"Tornare";"Manuel"
"CH_Travelletti_Adolphe_1914";3433;"";"Travelletti";"Adolphe"
"CH_Trede_Aline_1983";4128;"";"Trede";"Aline"
"CH_Triebold_Erwin_1907";3435;"";"Triebold";"Erwin"
"CH_Triponez_Pierre_1943";516;"";"Triponez";"Pierre"
"CH_Troillet_Maurice_1880";3439;"";"Troillet";"Maurice"
"CH_Trottmann_Karl_1915";1250;"";"Trottmann";"Karl"
"CH_Trueb_Walther_1883";3440;"";"Trueb";"Walther"
"CH_Tschaeppaet_Alexander_1952";224;"";"Tschaeppaet";"Alexander"
"CH_Tschaeppaet_Reynold_1917";3447;"";"Tschaeppaet";"Reynold"
"CH_Tschanz_Hans_1902";3446;"";"Tschanz";"Hans"
"CH_Tschopp_Josef_1912";3449;"";"Tschopp-Stoecklin";"Josef"
"CH_Tschopp_Peter_1940";225;"";"Tschopp";"Peter"
"CH_Tschuemperlin_Andy_1962";3829;"";"Tschuemperlin";"Andy"
"CH_Tschumi_Hans_1908";3454;"";"Tschumi";"Hans"
"CH_Tschuppert_Karl_1941";226;"";"Tschuppert";"Karl"
"CH_Tuchschmid_Walter_1893";3455;"";"Tuchschmid";"Walter"
"CH_Tuena_Mauro_1972";4175;"";"Tuena";"Mauro"
"CH_Uchtenhagen_Lilian_1928";771;"";"Uchtenhagen";"Lilian"
"CH_Ueltschi_Hans_1913";3458;"";"Ueltschi";"Hans"
"CH_Ueltschi_Johann_1882";3459;"";"Ueltschi";"Johann"
"CH_Uhlmann_Hans_1933";227;"";"Uhlmann";"Hans"
"CH_Uhlmann_Jacques_1895";3460;"";"Uhlmann";"Jacques"
"CH_Ulrich_Josef_1916";709;"";"Ulrich";"Josef"
"CH_Ulrich_Ursula_1947";1251;"";"Ulrich-Voegtlin";"Ursula"
"CH_Vallender_Dorle_1941";362;"";"Vallender";"Dorle"
"CH_Vanek_Pierre_1954";1160;"";"Vanek";"Pierre"
"CH_Vannay_Francoise_1945";612;"";"Vannay";"Francoise"
"CH_vanSinger_Christian_1950";3924;"";"vanSinger";"Christian"
"CH_Vaudroz_Jean_1953";517;"";"Vaudroz";"Jean-Claude"
"CH_Vaudroz_Rene_1947";518;"";"Vaudroz";"Rene"
"CH_Veillon_Pierre_1950";1123;"";"Veillon";"Pierre-Francois"
"CH_Verda_Alberto_1910";3477;"";"Verda";"Alberto-Antonio"
"CH_Vermot_Ruth_1941";363;"";"Vermot-Mangold";"Ruth-Gaby"
"CH_Vetsch_Burkhard_1937";647;"";"Vetsch";"Burkhard"
"CH_Vetsch_Florian_1921";3480;"";"Vetsch";"Florian"
"CH_Vetterli_Werner_1929";228;"";"Vetterli";"Werner"
"CH_Villard_Arthur_1917";3487;"";"Villard";"Arthur"
"CH_Villard_Rene_1902";3488;"";"Villard";"Rene"
"CH_Villiger_Kaspar_1941";429;"";"Villiger";"Kaspar"
"CH_Vincent_Jean_1906";3490;"";"Vincent";"Jean"
"CH_Viret_Henri_1882";;"";"Viret";"Henri-Auguste"
"CH_Vischer_Daniel_1950";1110;"";"Vischer";"Daniel"
"CH_Vitali_Albert_1955";4054;"";"Vitali";"Albert"
"CH_Vodoz_Antoine_1900";3497;"";"Vodoz";"Antoine"
"CH_Vogel_Daniel_1943";364;"";"Vogel";"Daniel"
"CH_Vogler_Karl_1956";4085;"";"Vogler";"Karl"
"CH_Vogt_Hans_1969";4176;"";"Vogt";"Hans-Ueli"
"CH_Vollenweider_Jakob_1912";3505;"";"Vollenweider";"Jakob"
"CH_Vollmer_Peter_1946";229;"";"Vollmer";"Peter"
"CH_vonAllmen_Hansueli_1946";308;"";"vonAllmen";"Hansueli"
"CH_vonAlmen_Fritz_1890";3508;"";"vonAlmen";"Fritz"
"CH_vonArx_Kurt_1921";3513;"";"vonArx";"Kurt"
"CH_vonderAa_Albert_1894";3517;"";"vonderAa";"Albert"
"CH_vonFelten_Margrith_1944";78;"";"vonFelten";"Margrith"
"CH_vonGraffenried_Alec_1962";3908;"";"vonGraffenried";"Alec"
"CH_vonGreyerz_Walo_1898";3523;"";"vonGreyerz";"Walo"
"CH_vonRoten_Peter_1916";3539;"";"vonRoten";"Peter"
"CH_vonRotz_Christoph_1966";3909;"";"vonRotz";"Christoph"
"CH_vonSiebenthal_Erich_1958";3910;"";"vonSiebenthal";"Erich"
"CH_Vontobel_William_1909";3563;"";"Vontobel";"William"
"CH_vonWaldkirch_Eduard_1890";3555;"";"vonWaldkirch";"Eduard"
"CH_Voruz_Eric_1945";3911;"";"Voruz";"Eric"
"CH_Waber_Christian_1948";396;"";"Waber";"Christian"
"CH_Waefler_Markus_1948";1128;"";"Waefler";"Markus"
"CH_Wagner_Arnold_1890";3569;"";"Wagner";"Arnold"
"CH_Wagner_Paul_1917";613;"";"Wagner-Maurer";"Paul"
"CH_Waldner_Fritz_1911";3575;"";"Waldner-Mesmer";"Fritz"
"CH_Waldvogel_Erwin_1920";3576;"";"Waldvogel";"Erwin"
"CH_Walker_Felix_1935";543;"";"Walker";"Felix"
"CH_Walliser_Bruno_1966";4177;"";"Walliser";"Bruno"
"CH_Walter_Hansjoerg_1951";519;"";"Walter";"Hansjoerg"
"CH_Walti_Beat_1968";4142;"";"Walti";"Beat"
"CH_Wander_Georg_1898";3584;"";"Wander";"Georg"
"CH_Wandfluh_Hansruedi_1952";520;"";"Wandfluh";"Hansruedi"
"CH_Wanner_Christian_1947";230;"";"Wanner";"Christian"
"CH_Wanner_Hermann_1914";3585;"";"Wanner";"Hermann"
"CH_Wartmann_Otto_1890";3589;"";"Wartmann";"Otto"
"CH_Wartmann_Rudolf_1902";3590;"";"Wartmann";"Rudolf"
"CH_Wasserfallen_Christian_1981";3912;"";"Wasserfallen";"Christian"
"CH_Wasserfallen_Flavia_1979";;"";"Wasserfallen";"Flavia"
"CH_Wasserfallen_Kurt_1947";521;"";"Wasserfallen";"Kurt"
"CH_Weber_Agnes_1951";365;"";"Weber";"Agnes"
"CH_Weber_Alfred_1923";1253;"";"Weber";"Alfred"
"CH_Weber_Ernst_1906";3593;"";"Weber";"Ernst"
"CH_Weber_Hans_1908";3595;"";"Weber";"Hans"
"CH_Weber_Jakob_1887";3597;"";"Weber";"Jakob-Rudolf"
"CH_Weber_Joachim_1913";3598;"";"Weber";"Joachim"
"CH_Weber_Karl_1935";773;"";"Weber";"Karl"
"CH_Weber_Leo_1920";615;"";"Weber";"Leo"
"CH_Weber_Marie_1957";4001;"";"Weber-Gobet";"Marie-Therese"
"CH_Weber_Max_1897";3603;"";"Weber";"Max"
"CH_Weber_Monika_1943";231;"";"Weber";"Monika"
"CH_Weber_Rolf_1923";616;"";"Weber";"Rolf"
"CH_Weder_Hansjuerg_1928";232;"";"Weder";"Hansjuerg"
"CH_Wehrli_Laurent_1965";4194;"";"Wehrli";"Laurent"
"CH_Wehrli_Reto_1965";1130;"";"Wehrli";"Reto"
"CH_Weibel_Rainer_1921";3610;"";"Weibel";"Rainer"
"CH_Weibel_Thomas_1954";3931;"";"Weibel";"Thomas"
"CH_Weigelt_Peter_1956";366;"";"Weigelt";"Peter"
"CH_Weisskopf_Erich_1920";3617;"";"Weisskopf";"Erich"
"CH_Wellauer_Hermann_1924";774;"";"Wellauer";"Hermann"
"CH_Welter_Rudolf_1911";3618;"";"Welter";"Rudolf"
"CH_Wenger_Otto_1910";3623;"";"Wenger";"Otto-M"
"CH_Wermuth_Cedric_1986";4057;"";"Wermuth";"Cedric"
"CH_Wey_Max_1892";3630;"";"Wey";"Max-Sigmund"
"CH_Weyeneth_Hermann_1943";264;"";"Weyeneth";"Hermann"
"CH_Wick_Hugo_1935";233;"";"Wick";"Hugo"
"CH_Wick_Karl_1891";3632;"";"Wick";"Karl"
"CH_Wicky_Nelly_1923";1254;"";"Wicky";"Nelly"
"CH_Widmer_Bernhard_1876";3633;"";"Widmer";"Bernhard"
"CH_Widmer_Hans_1941";390;"";"Widmer";"Hans"
"CH_Widmer_Sigmund_1919";775;"";"Widmer";"Sigmund"
"CH_Widmer_Walter_1897";3639;"";"Widmer-Kunz";"Walter"
"CH_Widrig_Hans_1941";367;"";"Widrig";"Hans-Werner"
"CH_Wiederkehr_Roland_1943";234;"";"Wiederkehr";"Roland"
"CH_Wiedmer_Woldemar_1898";3640;"";"Wiedmer";"Woldemar"
"CH_Wilhelm_Jean_1929";701;"";"Wilhelm";"Jean"
"CH_Winiker_Vinzenz_1883";3649;"";"Winiker";"Vinzenz"
"CH_Winkler_Rudolf_1955";4148;"";"Winkler";"Rudolf"
"CH_Winzeler_Johannes_1879";3651;"";"Winzeler";"Johannes"
"CH_Wirz_Christine_1944";809;"";"Wirz-vonPlanta";"Christine"
"CH_Wittenwiler_Milli_1943";235;"";"Wittenwiler";"Milli"
"CH_Wobmann_Walter_1957";1142;"";"Wobmann";"Walter"
"CH_Woog_Edgar_1898";3660;"";"Woog";"Edgar"
"CH_Wuethrich_Adrian_1980";;"";"Wuethrich";"Adrian"
"CH_Wuethrich_Ernst_1905";3668;"";"Wuethrich";"Ernst"
"CH_Wyer_Hans_1927";1255;"";"Wyer";"Hans"
"CH_Wyler_Didier_1917";3670;"";"Wyler";"Didier-Theo"
"CH_Wyss_Brigit_1960";3913;"";"Wyss";"Brigit"
"CH_Wyss_Edmund_1916";3675;"";"Wyss";"Edmund"
"CH_Wyss_Paul_1928";236;"";"Wyss";"Paul"
"CH_Wyss_Ursula_1973";522;"";"Wyss";"Ursula"
"CH_Wyss_William_1938";237;"";"Wyss";"William-Andreas"
"CH_Zaech_Guido_1935";523;"";"Zaech";"Guido"
"CH_Zanetti_Claudio_1967";4178;"";"Zanetti";"Claudio"
"CH_Zanetti_Roberto_1954";525;"";"Zanetti";"Roberto"
"CH_Zapfl_Rosmarie_1939";368;"";"Zapfl";"Rosmarie"
"CH_Zbinden_Hans_1943";255;"";"Zbinden";"Hans"
"CH_Zbinden_Paul_1938";776;"";"Zbinden";"Paul"
"CH_Zehnder_Herbert_1927";617;"";"Zehnder";"Herbert"
"CH_Zeli_Edoardo_1882";3684;"";"Zeli";"Edoardo"
"CH_Zeller_Andreas_1903";3685;"";"Zeller";"Andreas"
"CH_Zeller_Andreas_1948";1338;"";"Zeller";"Andreas"
"CH_Zellweger_Eduard_1901";3686;"";"Zellweger";"Eduard"
"CH_Zemp_Markus_1954";1336;"";"Zemp";"Markus"
"CH_Ziegler_Jean_1934";238;"";"Ziegler";"Jean"
"CH_Ziegler_Josef_1924";618;"";"Ziegler";"Josef"
"CH_Zigerli_Paul_1883";3696;"";"Zigerli";"Paul"
