sep=;
"mismatch_type";"expected_parliament_ids";"days_start_vs_period";"days_end_vs_period";"res_entry_id";"pers_id";"res_entry_start";"res_entry_end";"parliament_id"
"starts_before_period";"CA_NT-HC_1994;CA_NT-HC_1997";-84;-210;"CA_Thompson_Myron_1936__01";"CA_Thompson_Myron_1936";"25oct1993";"26mar2000";"CA_NT-HC_1994;CA_NT-HC_1997"
"ends_after_period";"CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006";1058;36;"CA_Thompson_Myron_1936__03";"CA_Thompson_Myron_1936";"23dec2003";"13oct2008";"CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Thompson_Richard_1873__01";"CA_Thompson_Richard_1873";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";-101;62;"CA_Thompson_Robert_1914__01";"CA_Thompson_Robert_1914";"18jun1962";"24jun1968";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1968";-79;58;"CA_Thompson_Robert_1914__02";"CA_Thompson_Robert_1914";"25jun1968";"29oct1972";"CA_NT-HC_1968"
"starts_before_period,ends_after_period";"CA_NT-HC_1957";-126;57;"CA_Thompson_Sydney_1920__01";"CA_Thompson_Sydney_1920";"10jun1957";"30mar1958";"CA_NT-HC_1957"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Thompson_Thomas_1866__01";"CA_Thompson_Thomas_1866";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period";"CA_NT-HC_1922";-92;-111;"CA_Thompson_Thomas_1866__02";"CA_Thompson_Thomas_1866";"06dec1921";"17may1925";"CA_NT-HC_1922"
"starts_before_period,ends_after_period";"CA_NT-HC_1930;CA_NT-HC_1936";-42;60;"CA_Thompson_Thomas_1868__01";"CA_Thompson_Thomas_1868";"28jul1930";"25mar1940";"CA_NT-HC_1930;CA_NT-HC_1936"
"starts_before_period,ends_after_period";"CA_NT-HC_1979;CA_NT-HC_1980";-140;56;"CA_Thomson_John_1928__01";"CA_Thomson_John_1928";"22may1979";"03sep1984";"CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_1911";-55;71;"CA_Thomson_Levi_1855__01";"CA_Thomson_Levi_1855";"21sep1911";"16dec1917";"CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Thomson_Levi_1855__02";"CA_Thomson_Levi_1855";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_1968";-79;58;"CA_Thomson_Roderick_1924__01";"CA_Thomson_Roderick_1924";"25jun1968";"29oct1972";"CA_NT-HC_1968"
"ends_after_period";"CA_NT-HC_1901";748;34;"CA_Thomson_Thomas_1855__01";"CA_Thomson_Thomas_1855";"24feb1903";"02nov1904";"CA_NT-HC_1901"
"starts_before_period";"CA_NT-HC_1949";-80;-613;"CA_Thomson_Walter_1895__01";"CA_Thomson_Walter_1895";"27jun1949";"09oct1951";"CA_NT-HC_1949"
"starts_before_period,ends_after_period";"CA_NT-HC_1873;CA_NT-HC_1874";-102;30;"CA_Thomson_William_1816__01";"CA_Thomson_William_1816";"23nov1872";"16sep1878";"CA_NT-HC_1873;CA_NT-HC_1874"
"starts_before_period,ends_after_period";"CA_NT-HC_1988";-21;46;"CA_Thorkelson_Scott_1958__01";"CA_Thorkelson_Scott_1958";"21nov1988";"24oct1993";"CA_NT-HC_1988"
"starts_before_period";"CA_NT-HC_1901";-91;-1207;"CA_Thornton_Charles_1850__01";"CA_Thornton_Charles_1850";"07nov1900";"10jun1901";"CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1909;CA_NT-HC_1911";-86;71;"CA_Thornton_Charles_1850__02";"CA_Thornton_Charles_1850";"26oct1908";"16dec1917";"CA_NT-HC_1909;CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1926dec";-86;58;"CA_Thorson_Joseph_1889__01";"CA_Thorson_Joseph_1889";"14sep1926";"27jul1930";"CA_NT-HC_1926dec"
"starts_before_period,ends_after_period";"CA_NT-HC_1936";-115;60;"CA_Thorson_Joseph_1889__02";"CA_Thorson_Joseph_1889";"14oct1935";"25mar1940";"CA_NT-HC_1936"
"starts_before_period";"CA_NT-HC_1940";-51;-924;"CA_Thorson_Joseph_1889__03";"CA_Thorson_Joseph_1889";"26mar1940";"05oct1942";"CA_NT-HC_1940"
"starts_before_period,ends_after_period";"CA_NT-HC_1957;CA_NT-HC_1958";-126;59;"CA_Thrasher_Richard_1922__01";"CA_Thrasher_Richard_1922";"10jun1957";"17jun1962";"CA_NT-HC_1957;CA_NT-HC_1958"
"starts_before_period,ends_after_period";"CA_NT-HC_1922";-92;53;"CA_Thurston_John_1888__01";"CA_Thurston_John_1888";"06dec1921";"28oct1925";"CA_NT-HC_1922"
"extra_listed_id,starts_before_period";"";-149;-1310;"CA_Tilley_Samuel_1818__01";"CA_Tilley_Samuel_1818";"17sep1878";"16oct1878";"CA_NT-HC_1879"
"starts_before_period";"CA_NT-HC_1879;CA_NT-HC_1883";-101;-431;"CA_Tilley_Samuel_1818__02";"CA_Tilley_Samuel_1818";"04nov1878";"10nov1885";"CA_NT-HC_1879;CA_NT-HC_1883"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011;CA_NT-HC_2015";-98;39;"CA_Tilson_David_1941__01";"CA_Tilson_David_1941";"28jun2004";"20oct2019";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011;CA_NT-HC_2015"
"ends_after_period";"CA_NT-HC_1945";410;57;"CA_Timmins_Harold_1896__01";"CA_Timmins_Harold_1896";"21oct1946";"26jun1949";"CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_2001";-63;35;"CA_Tirabassi_Anthony_1957__01";"CA_Tirabassi_Anthony_1957";"27nov2000";"27jun2004";"CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1887;CA_NT-HC_1891;CA_NT-HC_1896;CA_NT-HC_1901";-50;34;"CA_Tisdale_David_1835__01";"CA_Tisdale_David_1835";"22feb1887";"02nov1904";"CA_NT-HC_1887;CA_NT-HC_1891;CA_NT-HC_1896;CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1905";-69;38;"CA_Tisdale_David_1835__02";"CA_Tisdale_David_1835";"03nov1904";"25oct1908";"CA_NT-HC_1905"
"starts_before_period,ends_after_period";"CA_NT-HC_1980;CA_NT-HC_1984";-56;50;"CA_Tobin_Brian_1954__01";"CA_Tobin_Brian_1954";"18feb1980";"20nov1988";"CA_NT-HC_1980;CA_NT-HC_1984"
"starts_before_period";"CA_NT-HC_1988;CA_NT-HC_1994";-21;-458;"CA_Tobin_Brian_1954__02";"CA_Tobin_Brian_1954";"21nov1988";"25jan1996";"CA_NT-HC_1988;CA_NT-HC_1994"
"starts_before_period";"CA_NT-HC_2001";-63;-849;"CA_Tobin_Brian_1954__03";"CA_Tobin_Brian_1954";"27nov2000";"25jan2002";"CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909;CA_NT-HC_1911";-91;71;"CA_Tobin_Edmund_1865__01";"CA_Tobin_Edmund_1865";"07nov1900";"16dec1917";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909;CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Tobin_Edmund_1865__02";"CA_Tobin_Edmund_1865";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec";-92;3;"CA_Tobin_Edmund_1865__04";"CA_Tobin_Edmund_1865";"06dec1921";"02jun1930";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan";-70;73;"CA_Tobin_Stanley_1871__01";"CA_Tobin_Stanley_1871";"29oct1925";"13sep1926";"CA_NT-HC_1926jan"
"starts_before_period,ends_after_period";"CA_NT-HC_1873";-144;19;"CA_Tobin_Stephen_1836__01";"CA_Tobin_Stephen_1836";"12oct1872";"21jan1874";"CA_NT-HC_1873"
"starts_before_period";"CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025";-45;-268;"CA_Tochor_Corey_9999__01";"CA_Tochor_Corey_9999";"21oct2019";"07apr2026";"CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1909";-86;53;"CA_Todd_William_1854__01";"CA_Todd_William_1854";"26oct1908";"20sep1911";"CA_NT-HC_1909"
"starts_before_period,ends_after_period";"CA_NT-HC_2011";-31;77;"CA_Toet_Lawrence_1962__01";"CA_Toet_Lawrence_1962";"02may2011";"18oct2015";"CA_NT-HC_2011"
"starts_before_period";"CA_NT-HC_2001";-63;-153;"CA_Toews_Vic_1952__01";"CA_Toews_Vic_1952";"27nov2000";"22dec2003";"CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1966;CA_NT-HC_1968";-71;58;"CA_Tolmie_Donald_1923__01";"CA_Tolmie_Donald_1923";"08nov1965";"29oct1972";"CA_NT-HC_1966;CA_NT-HC_1968"
"starts_before_period";"CA_NT-HC_2021;CA_NT-HC_2025";-63;-268;"CA_Tolmie_Fraser_9999__01";"CA_Tolmie_Fraser_9999";"20sep2021";"07apr2026";"CA_NT-HC_2021;CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1896;CA_NT-HC_1901";-57;34;"CA_Tolmie_John_1845__01";"CA_Tolmie_John_1845";"23jun1896";"02nov1904";"CA_NT-HC_1896;CA_NT-HC_1901"
"ends_after_period";"CA_NT-HC_1905;CA_NT-HC_1909";657;53;"CA_Tolmie_John_1845__02";"CA_Tolmie_John_1845";"30oct1906";"20sep1911";"CA_NT-HC_1905;CA_NT-HC_1909"
"starts_before_period";"CA_NT-HC_1918";-91;-795;"CA_Tolmie_Simon_1867__01";"CA_Tolmie_Simon_1867";"17dec1917";"01aug1919";"CA_NT-HC_1918"
"ends_after_period";"CA_NT-HC_1918";588;62;"CA_Tolmie_Simon_1867__02";"CA_Tolmie_Simon_1867";"27oct1919";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_1922";-92;53;"CA_Tolmie_Simon_1867__03";"CA_Tolmie_Simon_1867";"06dec1921";"28oct1925";"CA_NT-HC_1922"
"starts_before_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec";-70;-724;"CA_Tolmie_Simon_1867__04";"CA_Tolmie_Simon_1867";"29oct1925";"05jun1928";"CA_NT-HC_1926jan;CA_NT-HC_1926dec"
"starts_before_period,ends_after_period";"CA_NT-HC_1901";-91;34;"CA_Tolton_Edwin_1856__01";"CA_Tolton_Edwin_1856";"07nov1900";"02nov1904";"CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1936;CA_NT-HC_1940";-115;55;"CA_Tomlinson_William_1902__01";"CA_Tomlinson_William_1902";"14oct1935";"10jun1945";"CA_NT-HC_1936;CA_NT-HC_1940"
"starts_before_period,ends_after_period";"CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-63;36;"CA_Tonks_Alan_1943__01";"CA_Tonks_Alan_1943";"27nov2000";"01may2011";"CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"starts_before_period,ends_after_period";"CA_NT-HC_2011";-31;77;"CA_Toone_Philip_1965__01";"CA_Toone_Philip_1965";"02may2011";"18oct2015";"CA_NT-HC_2011"
"starts_before_period";"CA_NT-HC_2015";-45;-1199;"CA_Tootoo_Hunter_1963__01";"CA_Tootoo_Hunter_1963";"19oct2015";"30may2016";"CA_NT-HC_2015"
"ends_after_period";"CA_NT-HC_2015";180;39;"CA_Tootoo_Hunter_1963__02";"CA_Tootoo_Hunter_1963";"31may2016";"20oct2019";"CA_NT-HC_2015"
"starts_before_period,ends_after_period";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004";-84;54;"CA_Torsney_Paddy_1962__01";"CA_Torsney_Paddy_1962";"25oct1993";"22jan2006";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001;CA_NT-HC_2004"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930";-70;60;"CA_Totzke_Albert_1882__01";"CA_Totzke_Albert_1882";"29oct1925";"13oct1935";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930"
"starts_before_period";"CA_NT-HC_1984";-62;-872;"CA_Toupin_Robert_1949__01";"CA_Toupin_Robert_1949";"04sep1984";"13may1986";"CA_NT-HC_1984"
"ends_after_period";"CA_NT-HC_1984";1085;50;"CA_Toupin_Robert_1949__04";"CA_Toupin_Robert_1949";"26oct1987";"20nov1988";"CA_NT-HC_1984"
"ends_after_period";"CA_NT-HC_1867;CA_NT-HC_1873";985;19;"CA_Tourangeau_Adolphe_1831__01";"CA_Tourangeau_Adolphe_1831";"18jul1870";"21jan1874";"CA_NT-HC_1867;CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_1979;CA_NT-HC_1980";-140;56;"CA_Tousignant_Henri_1937__01";"CA_Tousignant_Henri_1937";"22may1979";"03sep1984";"CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984";-66;50;"CA_Towers_Thomas_1919__01";"CA_Towers_Thomas_1919";"30oct1972";"20nov1988";"CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1945";-87;57;"CA_Townley-Smith_Frederick_1887__01";"CA_Townley-Smith_Frederick_1887";"11jun1945";"26jun1949";"CA_NT-HC_1945"
"ends_after_period";"CA_NT-HC_1883";504;37;"CA_Townshend_Charles_1844__01";"CA_Townshend_Charles_1844";"26jun1884";"21feb1887";"CA_NT-HC_1883"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Trahan_Arthur_1877__01";"CA_Trahan_Arthur_1877";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period";"CA_NT-HC_1922";-92;-864;"CA_Trahan_Arthur_1877__03";"CA_Trahan_Arthur_1877";"06dec1921";"25apr1923";"CA_NT-HC_1922"
"starts_before_period";"CA_NT-HC_1953";-94;-135;"CA_Trainor_Owen_1894__01";"CA_Trainor_Owen_1894";"10aug1953";"28nov1956";"CA_NT-HC_1953"
"starts_before_period,ends_after_period";"CA_NT-HC_1911";-55;71;"CA_Tremain_Hadley_1874__01";"CA_Tremain_Hadley_1874";"21sep1911";"16dec1917";"CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Tremain_Hadley_1874__02";"CA_Tremain_Hadley_1874";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period";"CA_NT-HC_1988";-21;-1171;"CA_Tremblay_Benoit_1948__01";"CA_Tremblay_Benoit_1948";"21nov1988";"25jun1990";"CA_NT-HC_1988"
"ends_after_period";"CA_NT-HC_1988;CA_NT-HC_1994";738;35;"CA_Tremblay_Benoit_1948__03";"CA_Tremblay_Benoit_1948";"20dec1990";"01jun1997";"CA_NT-HC_1988;CA_NT-HC_1994"
"ends_after_period";"CA_NT-HC_1966";496;62;"CA_Tremblay_Jacques_1923__01";"CA_Tremblay_Jacques_1923";"29may1967";"24jun1968";"CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1958";-42;59;"CA_Tremblay_Jean_1926__01";"CA_Tremblay_Jean_1926";"31mar1958";"17jun1962";"CA_NT-HC_1958"
"starts_before_period,ends_after_period";"CA_NT-HC_2011";-31;77;"CA_Tremblay_Jonathan_1984__01";"CA_Tremblay_Jonathan_1984";"02may2011";"18oct2015";"CA_NT-HC_2011"
"starts_before_period";"CA_NT-HC_1936;CA_NT-HC_1940;CA_NT-HC_1945;CA_NT-HC_1949";-115;-2;"CA_Tremblay_Leonard_1896__01";"CA_Tremblay_Leonard_1896";"14oct1935";"11jun1953";"CA_NT-HC_1936;CA_NT-HC_1940;CA_NT-HC_1945;CA_NT-HC_1949"
"starts_before_period,ends_after_period";"CA_NT-HC_1984;CA_NT-HC_1988";-62;46;"CA_Tremblay_Marcel_1943__01";"CA_Tremblay_Marcel_1943";"04sep1984";"24oct1993";"CA_NT-HC_1984;CA_NT-HC_1988"
"starts_before_period,ends_after_period";"CA_NT-HC_1984;CA_NT-HC_1988";-62;46;"CA_Tremblay_Maurice_1944__01";"CA_Tremblay_Maurice_1944";"04sep1984";"24oct1993";"CA_NT-HC_1984;CA_NT-HC_1988"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Tremblay_Pamphile_1879__01";"CA_Tremblay_Pamphile_1879";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"extra_listed_id,starts_before_period";"CA_NT-HC_1867";-47;-448;"CA_Tremblay_Pierre_1827__01";"CA_Tremblay_Pierre_1827";"20sep1867";"11oct1872";"CA_NT-HC_1867;CA_NT-HC_1873"
"starts_before_period";"CA_NT-HC_1873;CA_NT-HC_1874";-144;-1090;"CA_Tremblay_Pierre_1827__02";"CA_Tremblay_Pierre_1827";"12oct1872";"23aug1875";"CA_NT-HC_1873;CA_NT-HC_1874"
"extra_listed_id,starts_before_period";"";-149;-1230;"CA_Tremblay_Pierre_1827__03";"CA_Tremblay_Pierre_1827";"17sep1878";"04jan1879";"CA_NT-HC_1879"
"starts_before_period";"CA_NT-HC_1963;CA_NT-HC_1966";-38;-92;"CA_Tremblay_Rene_1922__01";"CA_Tremblay_Rene_1922";"08apr1963";"22jan1968";"CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1994";-84;35;"CA_Tremblay_Suzanne_1937__01";"CA_Tremblay_Suzanne_1937";"25oct1993";"01jun1997";"CA_NT-HC_1994"
"starts_before_period";"CA_NT-HC_1997";-112;-116;"CA_Tremblay_Suzanne_1937__02";"CA_Tremblay_Suzanne_1937";"02jun1997";"28jun2000";"CA_NT-HC_1997"
"ends_after_period";"CA_NT-HC_1997;CA_NT-HC_2001";1011;35;"CA_Tremblay_Suzanne_1937__03";"CA_Tremblay_Suzanne_1937";"29jun2000";"27jun2004";"CA_NT-HC_1997;CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1940";-51;55;"CA_Tripp_Jesse_1883__01";"CA_Tripp_Jesse_1883";"26mar1940";"10jun1945";"CA_NT-HC_1940"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011";-98;77;"CA_Trost_Brad_1974__01";"CA_Trost_Brad_1974";"28jun2004";"18oct2015";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008;CA_NT-HC_2011"
"starts_before_period,ends_after_period";"CA_NT-HC_2015";-45;39;"CA_Trost_Brad_1974__02";"CA_Trost_Brad_1974";"19oct2015";"20oct2019";"CA_NT-HC_2015"
"starts_before_period,ends_after_period";"CA_NT-HC_2011";-31;77;"CA_Trottier_Bernard_1965__01";"CA_Trottier_Bernard_1965";"02may2011";"18oct2015";"CA_NT-HC_2011"
"starts_before_period";"CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879;CA_NT-HC_1883;CA_NT-HC_1887;CA_NT-HC_1891";-144;-1626;"CA_Trow_James_1825__01";"CA_Trow_James_1825";"12oct1872";"11nov1891";"CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879;CA_NT-HC_1883;CA_NT-HC_1887;CA_NT-HC_1891"
"starts_before_period";"CA_NT-HC_1891";-55;-1610;"CA_Truax_Reuben_1847__01";"CA_Truax_Reuben_1847";"05mar1891";"27nov1891";"CA_NT-HC_1891"
"ends_after_period";"CA_NT-HC_1911";715;71;"CA_Truax_Reuben_1847__02";"CA_Truax_Reuben_1847";"30oct1913";"16dec1917";"CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Truax_Reuben_1847__03";"CA_Truax_Reuben_1847";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_2008;CA_NT-HC_2011;CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021";-35;35;"CA_Trudeau_Justin_1971__01";"CA_Trudeau_Justin_1971";"14oct2008";"27apr2025";"CA_NT-HC_2008;CA_NT-HC_2011;CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021"
"starts_before_period";"CA_NT-HC_1966;CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980";-71;-10;"CA_Trudeau_Pierre_1919__01";"CA_Trudeau_Pierre_1919";"08nov1965";"29jun1984";"CA_NT-HC_1966;CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_2019;CA_NT-HC_2021";-45;35;"CA_Trudel_Denis_1963__01";"CA_Trudel_Denis_1963";"21oct2019";"27apr2025";"CA_NT-HC_2019;CA_NT-HC_2021"
"starts_before_period,ends_after_period";"CA_NT-HC_1968";-79;58;"CA_Trudel_Jacques_1919__01";"CA_Trudel_Jacques_1919";"25jun1968";"29oct1972";"CA_NT-HC_1968"
"starts_before_period,ends_after_period";"CA_NT-HC_1973;CA_NT-HC_1974";-66;56;"CA_Trudel_Jacques_1919__02";"CA_Trudel_Jacques_1919";"30oct1972";"21may1979";"CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_2015";-45;39;"CA_Trudel_Karine_9999__01";"CA_Trudel_Karine_9999";"19oct2015";"20oct2019";"CA_NT-HC_2015"
"starts_before_period,ends_after_period";"CA_NT-HC_2011";-31;77;"CA_Truppe_Susan_1959__01";"CA_Truppe_Susan_1959";"02may2011";"18oct2015";"CA_NT-HC_2011"
"starts_before_period,ends_after_period";"CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";-42;62;"CA_Tucker_James_1909__01";"CA_Tucker_James_1909";"31mar1958";"24jun1968";"CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1896;CA_NT-HC_1901";-57;34;"CA_Tucker_Joseph_1832__01";"CA_Tucker_Joseph_1832";"23jun1896";"02nov1904";"CA_NT-HC_1896;CA_NT-HC_1901"
"starts_before_period";"CA_NT-HC_1936;CA_NT-HC_1940;CA_NT-HC_1945";-115;-327;"CA_Tucker_Walter_1899__01";"CA_Tucker_Walter_1899";"14oct1935";"07jun1948";"CA_NT-HC_1936;CA_NT-HC_1940;CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_1953;CA_NT-HC_1957";-94;57;"CA_Tucker_Walter_1899__02";"CA_Tucker_Walter_1899";"10aug1953";"30mar1958";"CA_NT-HC_1953;CA_NT-HC_1957"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Tudhope_James_1858__01";"CA_Tudhope_James_1858";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930";-70;60;"CA_Tummon_William_1879__01";"CA_Tummon_William_1879";"29oct1925";"13oct1935";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930"
"starts_before_period";"CA_NT-HC_1867";-47;-755;"CA_Tupper_Charles_1821__01";"CA_Tupper_Charles_1821";"20sep1867";"14jun1870";"CA_NT-HC_1867"
"extra_listed_id";"CA_NT-HC_1867;CA_NT-HC_1873;CA_NT-HC_1874";952;-1310;"CA_Tupper_Charles_1821__02";"CA_Tupper_Charles_1821";"15jun1870";"16oct1878";"CA_NT-HC_1867;CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879"
"starts_before_period";"CA_NT-HC_1879;CA_NT-HC_1883";-101;-967;"CA_Tupper_Charles_1821__03";"CA_Tupper_Charles_1821";"04nov1878";"23may1884";"CA_NT-HC_1879;CA_NT-HC_1883"
"starts_before_period";"CA_NT-HC_1887";-50;-1221;"CA_Tupper_Charles_1821__04";"CA_Tupper_Charles_1821";"22feb1887";"01oct1887";"CA_NT-HC_1887"
"ends_after_period";"CA_NT-HC_1891;CA_NT-HC_1896";1742;28;"CA_Tupper_Charles_1821__06";"CA_Tupper_Charles_1821";"04feb1896";"06nov1900";"CA_NT-HC_1891;CA_NT-HC_1896"
"starts_before_period";"CA_NT-HC_1883;CA_NT-HC_1887";-233;-978;"CA_Tupper_Charles_1855__01";"CA_Tupper_Charles_1855";"20jun1882";"31may1888";"CA_NT-HC_1883;CA_NT-HC_1887"
"ends_after_period";"CA_NT-HC_1887;CA_NT-HC_1891;CA_NT-HC_1896;CA_NT-HC_1901";432;34;"CA_Tupper_Charles_1855__02";"CA_Tupper_Charles_1855";"18jun1888";"02nov1904";"CA_NT-HC_1887;CA_NT-HC_1891;CA_NT-HC_1896;CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1984";-62;50;"CA_Tupper_William_1933__01";"CA_Tupper_William_1933";"04sep1984";"20nov1988";"CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1887";-50;29;"CA_Turcot_Georges_1851__01";"CA_Turcot_Georges_1851";"22feb1887";"04mar1891";"CA_NT-HC_1887"
"starts_before_period,ends_after_period";"CA_NT-HC_1896;CA_NT-HC_1901";-57;34;"CA_Turcot_Georges_1851__02";"CA_Turcot_Georges_1851";"23jun1896";"02nov1904";"CA_NT-HC_1896;CA_NT-HC_1901"
"ends_after_period";"CA_NT-HC_1891";316;59;"CA_Turcotte_Arthur_1850__01";"CA_Turcotte_Arthur_1850";"10mar1892";"22jun1896";"CA_NT-HC_1891"
"ends_after_period";"CA_NT-HC_1905;CA_NT-HC_1909";1083;53;"CA_Turcotte_Gustave_1848__01";"CA_Turcotte_Gustave_1848";"30dec1907";"20sep1911";"CA_NT-HC_1905;CA_NT-HC_1909"
"starts_before_period,ends_after_period";"CA_NT-HC_1909";-86;53;"CA_Turcotte_Joseph_1857__01";"CA_Turcotte_Joseph_1857";"26oct1908";"20sep1911";"CA_NT-HC_1909"
"starts_before_period,ends_after_period";"CA_NT-HC_1936;CA_NT-HC_1940";-115;55;"CA_Turgeon_James_1879__01";"CA_Turgeon_James_1879";"14oct1935";"10jun1945";"CA_NT-HC_1936;CA_NT-HC_1940"
"starts_before_period,ends_after_period";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909;CA_NT-HC_1911";-91;71;"CA_Turgeon_Onesiphore_1849__01";"CA_Turgeon_Onesiphore_1849";"07nov1900";"16dec1917";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909;CA_NT-HC_1911"
